,Accuracy,Precision,Recall,F1-Score, AUC
0,0.9970059880239521,0.9935064935064936,1.0,0.9967426710097721,0.9972375690607735
1,0.9985029940119761,0.9965986394557823,1.0,0.9982964224872232,0.9986666666666666
2,0.9880239520958084,0.9749216300940439,1.0,0.9873015873015873,0.9887955182072828
