,Accuracy,Precision,Recall,F1-Score, AUC
0,0.9925187032418953,0.9835164835164835,1.0,0.9916897506925207,0.9932432432432433
1,0.9950124688279302,0.9885714285714285,1.0,0.9942528735632185,0.9956140350877193
2,0.9925187032418953,0.9895287958115183,0.9947368421052631,0.9921259842519685,0.9926290845597406
3,1.0,1.0,1.0,1.0,1.0
4,0.995,0.9891304347826086,1.0,0.994535519125683,0.9954128440366973
