,Accuracy,Precision,Recall,F1-Score, AUC
0,0.9910820451843044,0.9927623642943305,0.9891826923076923,0.9909692956050572,0.9910619343891403
1,0.9881093935790726,0.9940828402366864,0.9824561403508771,0.988235294117647,0.9882050955684253
2,0.9916765755053508,0.9940968122786304,0.9894242068155111,0.9917550058892814,0.9917036798217146
3,0.9892984542211652,0.9951040391676866,0.9830713422007256,0.9890510948905109,0.989196489813813
4,0.9821640903686087,0.9867149758454107,0.9772727272727273,0.9819711538461539,0.9821351816032667
