,Accuracy,Precision,Recall,F1-Score, AUC
0,0.9875178316690443,0.9865724381625441,0.9886685552407932,0.9876193845065441,0.9875095649767184
1,0.986086336068498,0.9928571428571429,0.9795630725863284,0.9861653068463995,0.9861688195301583
2,0.9917945058865502,0.9948567229977957,0.9883211678832117,0.9915781764921273,0.9917181554698683
